index,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
342,Osteoarthristis, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
4872,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4831,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1579,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1578,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1577,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints,0,0,0,0,0,0,0,0,0,0,0,0
1576,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1575,Osteoarthristis, joint_pain, neck_pain, knee_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1574,Osteoarthristis, joint_pain, neck_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1573,Osteoarthristis, joint_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1572,Osteoarthristis, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1571,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1570,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3027,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3232,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4298,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4175,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3396,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3068,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4216,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4257,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3109,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4913,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3355,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4134,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2822,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4339,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1168,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4421,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4011,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2863,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3478,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2904,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4380,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2945,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4544,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4052,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3437,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2986,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4093,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1160,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1161,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3314,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1162,Osteoarthristis, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1163,Osteoarthristis, joint_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1164,Osteoarthristis, joint_pain, neck_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1165,Osteoarthristis, joint_pain, neck_pain, knee_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1166,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1167,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints,0,0,0,0,0,0,0,0,0,0,0,0
1169,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
759,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
754,Osteoarthristis, joint_pain, neck_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
758,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4626,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3724,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
755,Osteoarthristis, joint_pain, neck_pain, knee_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
3683,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2399,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
753,Osteoarthristis, joint_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
4359,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
950,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3457,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
